Total 1 configurations will be processed in 1 threads
parsing download/ng-btcusdt-1m.json
mapped_file::open: base=0x7f5d942c5000
download/ng-btcusdt-1m.json: load 1010800 elements
parsing took 0.407 sec
parsing download/ng-ethusdt-1m.json
mapped_file::open: base=0x7f5d9469c000
download/ng-ethusdt-1m.json: load 1010800 elements
parsing took 0.397 sec
parsing download/ng-ethbtc-1m.json
mapped_file::open: base=0x7f5d95de8000
download/ng-ethbtc-1m.json: load 1010800 elements
parsing took 0.387 sec
sorting took 1.248 sec
1.0000000000000000 44877.0199999999967986 3108.5700000000001637 
Using temp file '_tmp.27402' as interprocedural connect
mapped_file::open: base=0x7f5d48f2f000
[0]: simulation thread started
[0]: pick up configuration 0
Configuration 0: begin simulation
t=1633646220 0.9%	trades: 0	AMM: 54004.783, 3600.102	Target: 54065.769, 3614.413	Vol: 120965690.8092	PR:0.50	xCP-growth: {1.0019548897}	APY:11.6%	fee:0.185% .
t=1633656480 0.9%	trades: 0	AMM: 54099.683, 3601.206	Target: 54128.962, 3614.466	Vol: 122519220.6530	PR:0.50	xCP-growth: {1.0019666324}	APY:11.4%	fee:0.178% .
t=1633666740 1.0%	trades: 0	AMM: 53907.602, 3556.299	Target: 54211.503, 3602.497	Vol: 123177378.4610	PR:0.50	xCP-growth: {1.0019732089}	APY:11.2%	fee:0.283% .
t=1633676940 1.0%	trades: 0	AMM: 54035.757, 3587.288	Target: 54139.200, 3593.438	Vol: 123471284.4735	PR:0.50	xCP-growth: {1.0019781813}	APY:11.1%	fee:0.175% .
t=1633687200 1.0%	trades: 0	AMM: 55308.842, 3632.208	Target: 55391.445, 3636.327	Vol: 125614454.6789	PR:0.50	xCP-growth: {1.0020405610}	APY:11.2%	fee:0.144% .
t=1633697460 1.0%	trades: 0	AMM: 54782.802, 3613.179	Target: 54875.109, 3589.240	Vol: 127817449.8279	PR:0.50	xCP-growth: {1.0020662856}	APY:11.2%	fee:0.193% .
t=1633707660 1.0%	trades: 0	AMM: 54141.252, 3618.118	Target: 54457.859, 3625.341	Vol: 129943065.1847	PR:0.50	xCP-growth: {1.0020983063}	APY:11.2%	fee:0.190% .
t=1633717920 1.0%	trades: 0	AMM: 54481.644, 3626.422	Target: 54323.578, 3626.696	Vol: 131197410.4327	PR:0.50	xCP-growth: {1.0021124995}	APY:11.1%	fee:0.144% .
t=1633728180 1.1%	trades: 0	AMM: 54140.113, 3568.364	Target: 54334.993, 3593.894	Vol: 133074905.4685	PR:0.50	xCP-growth: {1.0021460742}	APY:11.0%	fee:0.228% .
t=1633738380 1.1%	trades: 0	AMM: 54008.772, 3565.809	Target: 53904.291, 3557.030	Vol: 136047273.4899	PR:0.50	xCP-growth: {1.0021929406}	APY:11.1%	fee:0.160% .
t=1633748640 1.1%	trades: 0	AMM: 54092.870, 3572.191	Target: 54110.631, 3566.335	Vol: 138599374.8704	PR:0.51	xCP-growth: {1.0022247949}	APY:11.1%	fee:0.103% .
t=1633758900 1.1%	trades: 0	AMM: 54478.492, 3574.628	Target: 54492.766, 3578.620	Vol: 139406287.2322	PR:0.50	xCP-growth: {1.0022218093}	APY:10.9%	fee:0.112% .
t=1633769100 1.1%	trades: 0	AMM: 54869.187, 3574.654	Target: 54876.618, 3599.786	Vol: 141033668.8912	PR:0.50	xCP-growth: {1.0022340816}	APY:10.8%	fee:0.220% .
t=1633779360 1.1%	trades: 0	AMM: 55028.852, 3602.454	Target: 54902.420, 3599.922	Vol: 142463436.8488	PR:0.50	xCP-growth: {1.0022447345}	APY:10.7%	fee:0.099% .
t=1633789620 1.2%	trades: 0	AMM: 55200.655, 3609.936	Target: 55211.203, 3619.375	Vol: 144942041.2770	PR:0.50	xCP-growth: {1.0022760263}	APY:10.7%	fee:0.137% .
t=1633799820 1.2%	trades: 0	AMM: 55032.798, 3576.892	Target: 55038.981, 3602.140	Vol: 145975168.0930	PR:0.50	xCP-growth: {1.0022825825}	APY:10.6%	fee:0.175% .
t=1633810080 1.2%	trades: 0	AMM: 54772.447, 3566.278	Target: 54775.289, 3590.607	Vol: 147334429.0776	PR:0.50	xCP-growth: {1.0023021699}	APY:10.5%	fee:0.216% .
t=1633820340 1.2%	trades: 0	AMM: 54765.799, 3583.368	Target: 54659.742, 3576.832	Vol: 147756076.4108	PR:0.50	xCP-growth: {1.0023030316}	APY:10.3%	fee:0.162% .
t=1633830540 1.2%	trades: 0	AMM: 54513.582, 3481.702	Target: 54629.745, 3534.457	Vol: 148870331.4808	PR:0.50	xCP-growth: {1.0023323753}	APY:10.3%	fee:0.259% .
t=1633840800 1.2%	trades: 0	AMM: 54669.548, 3512.468	Target: 54667.542, 3507.840	Vol: 150442545.8421	PR:0.50	xCP-growth: {1.0023606321}	APY:10.3%	fee:0.144% .
t=1633851060 1.3%	trades: 0	AMM: 55546.801, 3577.641	Target: 55173.068, 3523.914	Vol: 151108271.0947	PR:0.50	xCP-growth: {1.0023820835}	APY:10.3%	fee:0.356% .
t=1633861260 1.3%	trades: 0	AMM: 54997.111, 3582.478	Target: 55419.082, 3592.350	Vol: 152195388.6292	PR:0.50	xCP-growth: {1.0024098615}	APY:10.2%	fee:0.220% .
t=1633871520 1.3%	trades: 0	AMM: 54631.790, 3543.299	Target: 55195.752, 3573.175	Vol: 152718735.6360	PR:0.50	xCP-growth: {1.0024210618}	APY:10.2%	fee:0.333% .
t=1633881780 1.3%	trades: 0	AMM: 55444.711, 3548.876	Target: 55360.701, 3572.193	Vol: 153887047.6988	PR:0.50	xCP-growth: {1.0024384625}	APY:10.1%	fee:0.208% .
t=1633891980 1.3%	trades: 0	AMM: 55038.751, 3528.958	Target: 55314.210, 3562.328	Vol: 154261680.3986	PR:0.50	xCP-growth: {1.0024474328}	APY:10.0%	fee:0.330% .
t=1633902240 1.4%	trades: 0	AMM: 54852.083, 3467.750	Target: 55052.711, 3481.758	Vol: 157153119.2993	PR:0.50	xCP-growth: {1.0025237009}	APY:10.2%	fee:0.177% .
t=1633912500 1.4%	trades: 0	AMM: 54757.357, 3430.890	Target: 54742.957, 3428.127	Vol: 159304331.7205	PR:0.50	xCP-growth: {1.0025596042}	APY:10.2%	fee:0.066% .
t=1633922700 1.4%	trades: 0	AMM: 55913.373, 3465.470	Target: 54857.601, 3425.511	Vol: 159825731.9481	PR:0.50	xCP-growth: {1.0025729365}	APY:10.1%	fee:0.404% .
t=1633932960 1.4%	trades: 0	AMM: 56784.476, 3465.470	Target: 54973.785, 3433.510	Vol: 160006522.7349	PR:0.50	xCP-growth: {1.0025856481}	APY:10.1%	fee:0.593% .
t=1633943220 1.4%	trades: 0	AMM: 56784.476, 3584.630	Target: 55596.482, 3479.214	Vol: 160364091.9195	PR:0.50	xCP-growth: {1.0026005532}	APY:10.0%	fee:0.643% .
t=1633953420 1.4%	trades: 0	AMM: 56597.738, 3541.784	Target: 55652.294, 3490.487	Vol: 160617766.9921	PR:0.50	xCP-growth: {1.0026147110}	APY:9.9%	fee:0.463% .
t=1633963680 1.5%	trades: 0	AMM: 57668.981, 3573.503	Target: 55949.285, 3520.284	Vol: 160973291.0733	PR:0.50	xCP-growth: {1.0026299623}	APY:9.9%	fee:0.555% .
t=1633973940 1.5%	trades: 0	AMM: 57668.981, 3567.450	Target: 55949.285, 3520.284	Vol: 161016619.5242	PR:0.50	xCP-growth: {1.0026338132}	APY:9.8%	fee:0.503% .
t=1633984140 1.5%	trades: 0	AMM: 57276.869, 3496.985	Target: 56811.430, 3531.778	Vol: 161715740.1539	PR:0.50	xCP-growth: {1.0026623631}	APY:9.8%	fee:0.321% .
t=1633994400 1.5%	trades: 0	AMM: 57239.398, 3510.110	Target: 57232.923, 3521.920	Vol: 162758381.0244	PR:0.50	xCP-growth: {1.0026877090}	APY:9.7%	fee:0.155% .
t=1634004660 1.5%	trades: 0	AMM: 57101.885, 3502.131	Target: 57090.664, 3520.191	Vol: 164982569.6830	PR:0.50	xCP-growth: {1.0027293929}	APY:9.8%	fee:0.182% .
t=1634014860 1.5%	trades: 0	AMM: 57070.209, 3489.923	Target: 56877.072, 3507.047	Vol: 165436110.0061	PR:0.50	xCP-growth: {1.0027344555}	APY:9.7%	fee:0.186% .
t=1634025120 1.6%	trades: 0	AMM: 57321.099, 3481.415	Target: 57317.819, 3500.635	Vol: 166911041.2683	PR:0.50	xCP-growth: {1.0027595462}	APY:9.7%	fee:0.231% .
t=1634035380 1.6%	trades: 0	AMM: 57222.374, 3449.601	Target: 57223.263, 3494.851	Vol: 167533695.3362	PR:0.50	xCP-growth: {1.0027742664}	APY:9.6%	fee:0.367% .
t=1634045580 1.6%	trades: 1	AMM: 57334.493, 3465.753	Target: 57297.634, 3499.393	Vol: 167898179.5714	PR:0.51	xCP-growth: {1.0027991027}	APY:9.6%	fee:0.261% .
t=1634055840 1.6%	trades: 0	AMM: 56150.188, 3505.957	Target: 56176.706, 3470.010	Vol: 172873470.3123	PR:0.51	xCP-growth: {1.0028982649}	APY:9.8%	fee:0.288% .
t=1634066100 1.6%	trades: 0	AMM: 55539.784, 3490.857	Target: 55636.444, 3436.612	Vol: 173322435.5794	PR:0.51	xCP-growth: {1.0029328657}	APY:9.9%	fee:0.390% .
t=1634076300 1.6%	trades: 0	AMM: 56142.355, 3479.041	Target: 55896.471, 3492.046	Vol: 176231428.7910	PR:0.51	xCP-growth: {1.0029918306}	APY:9.9%	fee:0.176% .
t=1634086560 1.7%	trades: 0	AMM: 56214.094, 3526.879	Target: 56207.464, 3496.130	Vol: 178806767.5262	PR:0.51	xCP-growth: {1.0030180730}	APY:9.9%	fee:0.230% .
t=1634096820 1.7%	trades: 0	AMM: 56260.960, 3506.206	Target: 56260.954, 3498.662	Vol: 180102154.8543	PR:0.51	xCP-growth: {1.0030330141}	APY:9.9%	fee:0.094% .
t=1634107020 1.7%	trades: 0	AMM: 55373.893, 3461.454	Target: 55404.126, 3466.715	Vol: 182897927.6650	PR:0.51	xCP-growth: {1.0030606860}	APY:9.9%	fee:0.100% .
t=1634117280 1.7%	trades: 0	AMM: 54562.273, 3437.565	Target: 54548.375, 3414.182	Vol: 186423438.5373	PR:0.51	xCP-growth: {1.0030982070}	APY:9.9%	fee:0.234% .
t=1634127540 1.7%	trades: 0	AMM: 55096.469, 3454.642	Target: 55160.001, 3452.464	Vol: 187170894.2930	PR:0.50	xCP-growth: {1.0031017876}	APY:9.8%	fee:0.164% .
t=1634137740 1.7%	trades: 0	AMM: 56382.274, 3483.176	Target: 55352.836, 3475.657	Vol: 189145139.0949	PR:0.50	xCP-growth: {1.0031098657}	APY:9.7%	fee:0.384% .
t=1634148000 1.8%	trades: 0	AMM: 56807.223, 3519.946	Target: 55537.459, 3480.590	Vol: 189385499.4193	PR:0.50	xCP-growth: {1.0031215752}	APY:9.7%	fee:0.514% .
t=1634158260 1.8%	trades: 0	AMM: 56855.500, 3555.923	Target: 56357.554, 3523.015	Vol: 190187693.5574	PR:0.50	xCP-growth: {1.0031499956}	APY:9.7%	fee:0.299% .
t=1634168460 1.8%	trades: 0	AMM: 57667.294, 3612.880	Target: 56542.919, 3534.819	Vol: 190441417.3318	PR:0.50	xCP-growth: {1.0031603327}	APY:9.6%	fee:0.444% .
t=1634178720 1.8%	trades: 0	AMM: 58151.388, 3654.652	Target: 56895.102, 3561.006	Vol: 190799128.0207	PR:0.50	xCP-growth: {1.0031752075}	APY:9.6%	fee:0.526% .
t=1634188980 1.8%	trades: 0	AMM: 57746.461, 3640.653	Target: 57476.143, 3602.501	Vol: 191436477.7871	PR:0.50	xCP-growth: {1.0032058142}	APY:9.6%	fee:0.305% .
t=1634199180 1.8%	trades: 0	AMM: 57415.521, 3635.735	Target: 57538.853, 3613.603	Vol: 191819951.2858	PR:0.50	xCP-growth: {1.0032099676}	APY:9.5%	fee:0.207% .
t=1634209440 1.9%	trades: 0	AMM: 57688.835, 3636.552	Target: 57586.065, 3621.550	Vol: 192312122.9656	PR:0.50	xCP-growth: {1.0032192824}	APY:9.4%	fee:0.206% .
t=1634219700 1.9%	trades: 0	AMM: 57436.964, 3778.026	Target: 57648.420, 3647.017	Vol: 192766826.0896	PR:0.50	xCP-growth: {1.0032454713}	APY:9.4%	fee:0.674% .
t=1634229900 1.9%	trades: 0	AMM: 57099.461, 3813.604	Target: 57574.637, 3672.732	Vol: 192947047.0351	PR:0.50	xCP-growth: {1.0032521366}	APY:9.3%	fee:0.734% .
t=1634240160 1.9%	trades: 0	AMM: 57603.998, 3787.607	Target: 57597.562, 3720.593	Vol: 193624548.2744	PR:0.50	xCP-growth: {1.0032874552}	APY:9.4%	fee:0.433% .
